filepath,relative_part,filename,label,width,height,format,mode,valid,error
../data/raw/Cat/12136.jpg,Cat/12136.jpg,12136.jpg,cat,300,225,JPEG,RGB,True,
../data/raw/Cat/3178.jpg,Cat/3178.jpg,3178.jpg,cat,488,500,JPEG,RGB,True,
../data/raw/Cat/4617.jpg,Cat/4617.jpg,4617.jpg,cat,300,500,JPEG,RGB,True,
../data/raw/Cat/5509.jpg,Cat/5509.jpg,5509.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/10721.jpg,Cat/10721.jpg,10721.jpg,cat,320,240,JPEG,RGB,True,
../data/raw/Cat/2266.jpg,Cat/2266.jpg,2266.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/10047.jpg,Cat/10047.jpg,10047.jpg,cat,452,500,JPEG,RGB,True,
../data/raw/Cat/2500.jpg,Cat/2500.jpg,2500.jpg,cat,338,352,JPEG,RGB,True,
../data/raw/Cat/4171.jpg,Cat/4171.jpg,4171.jpg,cat,360,270,JPEG,RGB,True,
../data/raw/Cat/11359.jpg,Cat/11359.jpg,11359.jpg,cat,336,329,JPEG,RGB,True,
../data/raw/Cat/7478.jpg,Cat/7478.jpg,7478.jpg,cat,500,312,JPEG,RGB,True,
../data/raw/Cat/9455.jpg,Cat/9455.jpg,9455.jpg,cat,458,233,JPEG,RGB,True,
../data/raw/Cat/6766.jpg,Cat/6766.jpg,6766.jpg,cat,500,389,JPEG,RGB,True,
../data/raw/Cat/1009.jpg,Cat/1009.jpg,1009.jpg,cat,354,400,JPEG,RGB,True,
../data/raw/Cat/8993.jpg,Cat/8993.jpg,8993.jpg,cat,500,431,JPEG,RGB,True,
../data/raw/Cat/9441.jpg,Cat/9441.jpg,9441.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6772.jpg,Cat/6772.jpg,6772.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/8987.jpg,Cat/8987.jpg,8987.jpg,cat,423,334,JPEG,RGB,True,
../data/raw/Cat/589.jpg,Cat/589.jpg,589.jpg,cat,354,479,JPEG,RGB,True,
../data/raw/Cat/10053.jpg,Cat/10053.jpg,10053.jpg,cat,300,400,JPEG,RGB,True,
../data/raw/Cat/2514.jpg,Cat/2514.jpg,2514.jpg,cat,284,272,JPEG,RGB,True,
../data/raw/Cat/4165.jpg,Cat/4165.jpg,4165.jpg,cat,320,374,JPEG,RGB,True,
../data/raw/Cat/4603.jpg,Cat/4603.jpg,4603.jpg,cat,500,337,JPEG,RGB,True,
../data/raw/Cat/10735.jpg,Cat/10735.jpg,10735.jpg,cat,168,125,JPEG,RGB,True,
../data/raw/Cat/2272.jpg,Cat/2272.jpg,2272.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9327.jpg,Cat/9327.jpg,9327.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6014.jpg,Cat/6014.jpg,6014.jpg,cat,342,415,JPEG,RGB,True,
../data/raw/Cat/8039.jpg,Cat/8039.jpg,8039.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/12122.jpg,Cat/12122.jpg,12122.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3144.jpg,Cat/3144.jpg,3144.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/11403.jpg,Cat/11403.jpg,11403.jpg,cat,500,439,JPEG,RGB,True,
../data/raw/Cat/5535.jpg,Cat/5535.jpg,5535.jpg,cat,286,196,JPEG,RGB,True,
../data/raw/Cat/1753.jpg,Cat/1753.jpg,1753.jpg,cat,243,162,JPEG,RGB,True,
../data/raw/Cat/7322.jpg,Cat/7322.jpg,7322.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/8011.jpg,Cat/8011.jpg,8011.jpg,cat,399,400,JPEG,RGB,True,
../data/raw/Cat/6982.jpg,Cat/6982.jpg,6982.jpg,cat,276,226,JPEG,RGB,True,
../data/raw/Cat/7444.jpg,Cat/7444.jpg,7444.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/8777.jpg,Cat/8777.jpg,8777.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9469.jpg,Cat/9469.jpg,9469.jpg,cat,174,259,JPEG,RGB,True,
../data/raw/Cat/1035.jpg,Cat/1035.jpg,1035.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5253.jpg,Cat/5253.jpg,5253.jpg,cat,192,156,JPEG,RGB,True,
../data/raw/Cat/3622.jpg,Cat/3622.jpg,3622.jpg,cat,500,402,JPEG,RGB,True,
../data/raw/Cat/11365.jpg,Cat/11365.jpg,11365.jpg,cat,500,374,JPEG,RGB,True,
../data/raw/Cat/2528.jpg,Cat/2528.jpg,2528.jpg,cat,475,500,JPEG,RGB,True,
../data/raw/Cat/5247.jpg,Cat/5247.jpg,5247.jpg,cat,391,336,JPEG,RGB,True,
../data/raw/Cat/4159.jpg,Cat/4159.jpg,4159.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3636.jpg,Cat/3636.jpg,3636.jpg,cat,500,396,JPEG,RGB,True,
../data/raw/Cat/11371.jpg,Cat/11371.jpg,11371.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6996.jpg,Cat/6996.jpg,6996.jpg,cat,150,301,JPEG,RGB,True,
../data/raw/Cat/7450.jpg,Cat/7450.jpg,7450.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/8763.jpg,Cat/8763.jpg,8763.jpg,cat,358,500,JPEG,RGB,True,
../data/raw/Cat/1021.jpg,Cat/1021.jpg,1021.jpg,cat,358,500,JPEG,RGB,True,
../data/raw/Cat/1747.jpg,Cat/1747.jpg,1747.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/6028.jpg,Cat/6028.jpg,6028.jpg,cat,500,448,JPEG,RGB,True,
../data/raw/Cat/7336.jpg,Cat/7336.jpg,7336.jpg,cat,185,204,JPEG,RGB,True,
../data/raw/Cat/8005.jpg,Cat/8005.jpg,8005.jpg,cat,374,500,JPEG,RGB,True,
../data/raw/Cat/3150.jpg,Cat/3150.jpg,3150.jpg,cat,500,330,JPEG,RGB,True,
../data/raw/Cat/11417.jpg,Cat/11417.jpg,11417.jpg,cat,180,171,JPEG,RGB,True,
../data/raw/Cat/5521.jpg,Cat/5521.jpg,5521.jpg,cat,500,332,JPEG,RGB,True,
../data/raw/Cat/10709.jpg,Cat/10709.jpg,10709.jpg,cat,500,339,JPEG,RGB,True,
../data/raw/Cat/11588.jpg,Cat/11588.jpg,11588.jpg,cat,466,480,JPEG,RGB,True,
../data/raw/Cat/10696.jpg,Cat/10696.jpg,10696.jpg,cat,288,172,JPEG,RGB,True,
../data/raw/Cat/4978.jpg,Cat/4978.jpg,4978.jpg,cat,500,334,JPEG,RGB,True,
../data/raw/Cat/9284.jpg,Cat/9284.jpg,9284.jpg,cat,320,240,JPEG,RGB,True,
../data/raw/Cat/12081.jpg,Cat/12081.jpg,12081.jpg,cat,500,393,JPEG,RGB,True,
../data/raw/Cat/1800.jpg,Cat/1800.jpg,1800.jpg,cat,460,360,JPEG,RGB,True,
../data/raw/Cat/6809.jpg,Cat/6809.jpg,6809.jpg,cat,500,412,JPEG,RGB,True,
../data/raw/Cat/8824.jpg,Cat/8824.jpg,8824.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3971.jpg,Cat/3971.jpg,3971.jpg,cat,374,277,JPEG,RGB,True,
../data/raw/Cat/3965.jpg,Cat/3965.jpg,3965.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/8830.jpg,Cat/8830.jpg,8830.jpg,cat,360,299,JPEG,RGB,True,
../data/raw/Cat/9290.jpg,Cat/9290.jpg,9290.jpg,cat,500,374,JPEG,RGB,True,
../data/raw/Cat/358.jpg,Cat/358.jpg,358.jpg,cat,500,325,JPEG,RGB,True,
../data/raw/Cat/12095.jpg,Cat/12095.jpg,12095.jpg,cat,373,500,JPEG,RGB,True,
../data/raw/Cat/1814.jpg,Cat/1814.jpg,1814.jpg,cat,257,249,JPEG,RGB,True,
../data/raw/Cat/10682.jpg,Cat/10682.jpg,10682.jpg,cat,500,383,JPEG,RGB,True,
../data/raw/Cat/370.jpg,Cat/370.jpg,370.jpg,cat,500,496,JPEG,RGB,True,
../data/raw/Cat/7295.jpg,Cat/7295.jpg,7295.jpg,cat,346,499,JPEG,RGB,True,
../data/raw/Cat/10872.jpg,Cat/10872.jpg,10872.jpg,cat,386,500,JPEG,RGB,True,
../data/raw/Cat/4944.jpg,Cat/4944.jpg,4944.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5482.jpg,Cat/5482.jpg,5482.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3795.jpg,Cat/3795.jpg,3795.jpg,cat,350,254,JPEG,RGB,True,
../data/raw/Cat/6835.jpg,Cat/6835.jpg,6835.jpg,cat,130,180,JPEG,RGB,True,
../data/raw/Cat/416.jpg,Cat/416.jpg,416.jpg,cat,150,163,JPEG,RGB,True,
../data/raw/Cat/1182.jpg,Cat/1182.jpg,1182.jpg,cat,450,278,JPEG,RGB,True,
../data/raw/Cat/8818.jpg,Cat/8818.jpg,8818.jpg,cat,500,430,JPEG,RGB,True,
../data/raw/Cat/6821.jpg,Cat/6821.jpg,6821.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/1196.jpg,Cat/1196.jpg,1196.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/402.jpg,Cat/402.jpg,402.jpg,cat,500,376,JPEG,RGB,True,
../data/raw/Cat/3959.jpg,Cat/3959.jpg,3959.jpg,cat,315,317,JPEG,RGB,True,
../data/raw/Cat/3781.jpg,Cat/3781.jpg,3781.jpg,cat,360,351,JPEG,RGB,True,
../data/raw/Cat/4788.jpg,Cat/4788.jpg,4788.jpg,cat,500,293,JPEG,RGB,True,
../data/raw/Cat/10866.jpg,Cat/10866.jpg,10866.jpg,cat,500,391,JPEG,RGB,True,
../data/raw/Cat/4950.jpg,Cat/4950.jpg,4950.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5496.jpg,Cat/5496.jpg,5496.jpg,cat,500,226,JPEG,RGB,True,
../data/raw/Cat/364.jpg,Cat/364.jpg,364.jpg,cat,316,500,JPEG,RGB,True,
../data/raw/Cat/7281.jpg,Cat/7281.jpg,7281.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/1828.jpg,Cat/1828.jpg,1828.jpg,cat,400,300,JPEG,RGB,True,
../data/raw/Cat/12042.jpg,Cat/12042.jpg,12042.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/8159.jpg,Cat/8159.jpg,8159.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9247.jpg,Cat/9247.jpg,9247.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6174.jpg,Cat/6174.jpg,6174.jpg,cat,200,200,JPEG,RGB,True,
../data/raw/Cat/10655.jpg,Cat/10655.jpg,10655.jpg,cat,470,469,JPEG,RGB,True,
../data/raw/Cat/2312.jpg,Cat/2312.jpg,2312.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/4763.jpg,Cat/4763.jpg,4763.jpg,cat,320,240,JPEG,RGB,True,
../data/raw/Cat/4005.jpg,Cat/4005.jpg,4005.jpg,cat,360,360,JPEG,RGB,True,
../data/raw/Cat/10133.jpg,Cat/10133.jpg,10133.jpg,cat,350,262,JPEG,RGB,True,
../data/raw/Cat/2474.jpg,Cat/2474.jpg,2474.jpg,cat,500,320,JPEG,RGB,True,
../data/raw/Cat/9521.jpg,Cat/9521.jpg,9521.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6612.jpg,Cat/6612.jpg,6612.jpg,cat,500,379,JPEG,RGB,True,
../data/raw/Cat/1169.jpg,Cat/1169.jpg,1169.jpg,cat,400,288,JPEG,RGB,True,
../data/raw/Cat/9535.jpg,Cat/9535.jpg,9535.jpg,cat,346,500,JPEG,RGB,True,
../data/raw/Cat/6606.jpg,Cat/6606.jpg,6606.jpg,cat,343,500,JPEG,RGB,True,
../data/raw/Cat/7518.jpg,Cat/7518.jpg,7518.jpg,cat,500,431,JPEG,RGB,True,
../data/raw/Cat/11239.jpg,Cat/11239.jpg,11239.jpg,cat,500,250,JPEG,RGB,True,
../data/raw/Cat/4011.jpg,Cat/4011.jpg,4011.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/10127.jpg,Cat/10127.jpg,10127.jpg,cat,220,240,JPEG,RGB,True,
../data/raw/Cat/2460.jpg,Cat/2460.jpg,2460.jpg,cat,500,424,JPEG,RGB,True,
../data/raw/Cat/10641.jpg,Cat/10641.jpg,10641.jpg,cat,443,374,JPEG,RGB,True,
../data/raw/Cat/2306.jpg,Cat/2306.jpg,2306.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5469.jpg,Cat/5469.jpg,5469.jpg,cat,300,296,JPEG,RGB,True,
../data/raw/Cat/10899.jpg,Cat/10899.jpg,10899.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/4777.jpg,Cat/4777.jpg,4777.jpg,cat,388,362,JPEG,RGB,True,
../data/raw/Cat/3018.jpg,Cat/3018.jpg,3018.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/12056.jpg,Cat/12056.jpg,12056.jpg,cat,500,436,JPEG,RGB,True,
../data/raw/Cat/9253.jpg,Cat/9253.jpg,9253.jpg,cat,399,500,JPEG,RGB,True,
../data/raw/Cat/6160.jpg,Cat/6160.jpg,6160.jpg,cat,480,500,JPEG,RGB,True,
../data/raw/Cat/4987.jpg,Cat/4987.jpg,4987.jpg,cat,310,400,JPEG,RGB,True,
../data/raw/Cat/10669.jpg,Cat/10669.jpg,10669.jpg,cat,150,146,JPEG,RGB,True,
../data/raw/Cat/5441.jpg,Cat/5441.jpg,5441.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/3030.jpg,Cat/3030.jpg,3030.jpg,cat,246,500,JPEG,RGB,True,
../data/raw/Cat/11577.jpg,Cat/11577.jpg,11577.jpg,cat,223,313,JPEG,RGB,True,
../data/raw/Cat/7256.jpg,Cat/7256.jpg,7256.jpg,cat,500,356,JPEG,RGB,True,
../data/raw/Cat/8165.jpg,Cat/8165.jpg,8165.jpg,cat,500,450,JPEG,RGB,True,
../data/raw/Cat/6148.jpg,Cat/6148.jpg,6148.jpg,cat,225,314,JPEG,RGB,True,
../data/raw/Cat/1627.jpg,Cat/1627.jpg,1627.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/1141.jpg,Cat/1141.jpg,1141.jpg,cat,489,500,JPEG,RGB,True,
../data/raw/Cat/7530.jpg,Cat/7530.jpg,7530.jpg,cat,440,336,JPEG,RGB,True,
../data/raw/Cat/8603.jpg,Cat/8603.jpg,8603.jpg,cat,200,200,JPEG,RGB,True,
../data/raw/Cat/3756.jpg,Cat/3756.jpg,3756.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/11211.jpg,Cat/11211.jpg,11211.jpg,cat,500,372,JPEG,RGB,True,
../data/raw/Cat/4039.jpg,Cat/4039.jpg,4039.jpg,cat,235,410,JPEG,RGB,True,
../data/raw/Cat/5327.jpg,Cat/5327.jpg,5327.jpg,cat,364,355,JPEG,RGB,True,
../data/raw/Cat/2448.jpg,Cat/2448.jpg,2448.jpg,cat,374,469,JPEG,RGB,True,
../data/raw/Cat/3742.jpg,Cat/3742.jpg,3742.jpg,cat,500,371,JPEG,RGB,True,
../data/raw/Cat/11205.jpg,Cat/11205.jpg,11205.jpg,cat,350,229,JPEG,RGB,True,
../data/raw/Cat/5333.jpg,Cat/5333.jpg,5333.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/1155.jpg,Cat/1155.jpg,1155.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9509.jpg,Cat/9509.jpg,9509.jpg,cat,254,260,JPEG,RGB,True,
../data/raw/Cat/7524.jpg,Cat/7524.jpg,7524.jpg,cat,400,265,JPEG,RGB,True,
../data/raw/Cat/8617.jpg,Cat/8617.jpg,8617.jpg,cat,126,200,JPEG,RGB,True,
../data/raw/Cat/7242.jpg,Cat/7242.jpg,7242.jpg,cat,500,330,JPEG,RGB,True,
../data/raw/Cat/8171.jpg,Cat/8171.jpg,8171.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/1633.jpg,Cat/1633.jpg,1633.jpg,cat,268,223,JPEG,RGB,True,
../data/raw/Cat/4993.jpg,Cat/4993.jpg,4993.jpg,cat,333,500,JPEG,RGB,True,
../data/raw/Cat/5455.jpg,Cat/5455.jpg,5455.jpg,cat,400,268,JPEG,RGB,True,
../data/raw/Cat/3024.jpg,Cat/3024.jpg,3024.jpg,cat,180,138,JPEG,RGB,True,
../data/raw/Cat/11563.jpg,Cat/11563.jpg,11563.jpg,cat,391,406,JPEG,RGB,True,
../data/raw/Cat/7915.jpg,Cat/7915.jpg,7915.jpg,cat,500,476,JPEG,RGB,True,
../data/raw/Cat/628.jpg,Cat/628.jpg,628.jpg,cat,473,500,JPEG,RGB,True,
../data/raw/Cat/9938.jpg,Cat/9938.jpg,9938.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/8398.jpg,Cat/8398.jpg,8398.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/12283.jpg,Cat/12283.jpg,12283.jpg,cat,333,500,JPEG,RGB,True,
../data/raw/Cat/9086.jpg,Cat/9086.jpg,9086.jpg,cat,400,286,JPEG,RGB,True,
../data/raw/Cat/11952.jpg,Cat/11952.jpg,11952.jpg,cat,175,226,JPEG,RGB,True,
../data/raw/Cat/10494.jpg,Cat/10494.jpg,10494.jpg,cat,500,388,JPEG,RGB,True,
../data/raw/Cat/5864.jpg,Cat/5864.jpg,5864.jpg,cat,500,322,JPEG,RGB,True,
../data/raw/Cat/11946.jpg,Cat/11946.jpg,11946.jpg,cat,486,432,JPEG,RGB,True,
../data/raw/Cat/10480.jpg,Cat/10480.jpg,10480.jpg,cat,339,500,JPEG,RGB,True,
../data/raw/Cat/5870.jpg,Cat/5870.jpg,5870.jpg,cat,500,278,JPEG,RGB,True,
../data/raw/Cat/12297.jpg,Cat/12297.jpg,12297.jpg,cat,494,500,JPEG,RGB,True,
../data/raw/Cat/9092.jpg,Cat/9092.jpg,9092.jpg,cat,475,500,JPEG,RGB,True,
../data/raw/Cat/7901.jpg,Cat/7901.jpg,7901.jpg,cat,345,335,JPEG,RGB,True,
../data/raw/Cat/2879.jpg,Cat/2879.jpg,2879.jpg,cat,302,500,JPEG,RGB,True,
../data/raw/Cat/1380.jpg,Cat/1380.jpg,1380.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/614.jpg,Cat/614.jpg,614.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/7929.jpg,Cat/7929.jpg,7929.jpg,cat,437,500,JPEG,RGB,True,
../data/raw/Cat/9904.jpg,Cat/9904.jpg,9904.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/2851.jpg,Cat/2851.jpg,2851.jpg,cat,350,249,JPEG,RGB,True,
../data/raw/Cat/3597.jpg,Cat/3597.jpg,3597.jpg,cat,300,246,JPEG,RGB,True,
../data/raw/Cat/2689.jpg,Cat/2689.jpg,2689.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5680.jpg,Cat/5680.jpg,5680.jpg,cat,337,300,JPEG,RGB,True,
../data/raw/Cat/5858.jpg,Cat/5858.jpg,5858.jpg,cat,199,193,JPEG,RGB,True,
../data/raw/Cat/7097.jpg,Cat/7097.jpg,7097.jpg,cat,500,334,JPEG,RGB,True,
../data/raw/Cat/172.jpg,Cat/172.jpg,172.jpg,cat,240,157,JPEG,RGB,True,
../data/raw/Cat/6389.jpg,Cat/6389.jpg,6389.jpg,cat,500,333,JPEG,RGB,True,
../data/raw/Cat/7083.jpg,Cat/7083.jpg,7083.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/166.jpg,Cat/166.jpg,166.jpg,cat,324,400,JPEG,RGB,True,
../data/raw/Cat/5694.jpg,Cat/5694.jpg,5694.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/2845.jpg,Cat/2845.jpg,2845.jpg,cat,140,93,JPEG,RGB,True,
../data/raw/Cat/3583.jpg,Cat/3583.jpg,3583.jpg,cat,500,486,JPEG,RGB,True,
../data/raw/Cat/98.jpg,Cat/98.jpg,98.jpg,cat,473,378,JPEG,RGB,True,
../data/raw/Cat/600.jpg,Cat/600.jpg,600.jpg,cat,292,173,JPEG,RGB,True,
../data/raw/Cat/1394.jpg,Cat/1394.jpg,1394.jpg,cat,350,430,JPEG,RGB,True,
../data/raw/Cat/9910.jpg,Cat/9910.jpg,9910.jpg,cat,500,374,JPEG,RGB,True,
../data/raw/Cat/833.jpg,Cat/833.jpg,833.jpg,cat,500,333,JPEG,RGB,True,
../data/raw/Cat/73.jpg,Cat/73.jpg,73.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6410.jpg,Cat/6410.jpg,6410.jpg,cat,500,389,JPEG,RGB,True,
../data/raw/Cat/9723.jpg,Cat/9723.jpg,9723.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/2676.jpg,Cat/2676.jpg,2676.jpg,cat,500,498,JPEG,RGB,True,
../data/raw/Cat/10331.jpg,Cat/10331.jpg,10331.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5119.jpg,Cat/5119.jpg,5119.jpg,cat,466,353,JPEG,RGB,True,
../data/raw/Cat/4207.jpg,Cat/4207.jpg,4207.jpg,cat,448,352,JPEG,RGB,True,
../data/raw/Cat/3568.jpg,Cat/3568.jpg,3568.jpg,cat,500,334,JPEG,RGB,True,
../data/raw/Cat/11749.jpg,Cat/11749.jpg,11749.jpg,cat,500,326,JPEG,RGB,True,
../data/raw/Cat/4561.jpg,Cat/4561.jpg,4561.jpg,cat,380,267,JPEG,RGB,True,
../data/raw/Cat/11991.jpg,Cat/11991.jpg,11991.jpg,cat,500,332,JPEG,RGB,True,
../data/raw/Cat/2110.jpg,Cat/2110.jpg,2110.jpg,cat,272,258,JPEG,RGB,True,
../data/raw/Cat/10457.jpg,Cat/10457.jpg,10457.jpg,cat,500,305,JPEG,RGB,True,
../data/raw/Cat/1419.jpg,Cat/1419.jpg,1419.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/6376.jpg,Cat/6376.jpg,6376.jpg,cat,300,225,BMP,RGB,True,
../data/raw/Cat/9045.jpg,Cat/9045.jpg,9045.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/7068.jpg,Cat/7068.jpg,7068.jpg,cat,195,165,JPEG,RGB,True,
../data/raw/Cat/12240.jpg,Cat/12240.jpg,12240.jpg,cat,200,150,JPEG,RGB,True,
../data/raw/Cat/199.jpg,Cat/199.jpg,199.jpg,cat,270,320,JPEG,RGB,True,
../data/raw/Cat/6362.jpg,Cat/6362.jpg,6362.jpg,cat,500,374,JPEG,RGB,True,
../data/raw/Cat/9051.jpg,Cat/9051.jpg,9051.jpg,cat,400,354,JPEG,RGB,True,
../data/raw/Cat/12254.jpg,Cat/12254.jpg,12254.jpg,cat,211,193,JPEG,RGB,True,
../data/raw/Cat/4575.jpg,Cat/4575.jpg,4575.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/11985.jpg,Cat/11985.jpg,11985.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/2104.jpg,Cat/2104.jpg,2104.jpg,cat,500,334,JPEG,RGB,True,
../data/raw/Cat/10443.jpg,Cat/10443.jpg,10443.jpg,cat,500,293,JPEG,RGB,True,
../data/raw/Cat/2662.jpg,Cat/2662.jpg,2662.jpg,cat,288,355,JPEG,RGB,True,
../data/raw/Cat/10325.jpg,Cat/10325.jpg,10325.jpg,cat,400,267,JPEG,RGB,True,
../data/raw/Cat/4213.jpg,Cat/4213.jpg,4213.jpg,cat,170,163,JPEG,RGB,True,
../data/raw/Cat/8429.jpg,Cat/8429.jpg,8429.jpg,cat,500,500,JPEG,RGB,True,
../data/raw/Cat/827.jpg,Cat/827.jpg,827.jpg,cat,300,225,JPEG,RGB,True,
../data/raw/Cat/6404.jpg,Cat/6404.jpg,6404.jpg,cat,200,123,JPEG,RGB,True,
../data/raw/Cat/67.jpg,Cat/67.jpg,67.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9737.jpg,Cat/9737.jpg,9737.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/5125.jpg,Cat/5125.jpg,5125.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/2892.jpg,Cat/2892.jpg,2892.jpg,cat,448,336,JPEG,RGB,True,
../data/raw/Cat/11013.jpg,Cat/11013.jpg,11013.jpg,cat,420,383,JPEG,RGB,True,
../data/raw/Cat/3554.jpg,Cat/3554.jpg,3554.jpg,cat,480,321,JPEG,RGB,True,
../data/raw/Cat/8401.jpg,Cat/8401.jpg,8401.jpg,cat,500,411,JPEG,RGB,True,
../data/raw/Cat/7732.jpg,Cat/7732.jpg,7732.jpg,cat,300,400,JPEG,RGB,True,
../data/raw/Cat/1343.jpg,Cat/1343.jpg,1343.jpg,cat,250,200,JPEG,RGB,True,
../data/raw/Cat/1425.jpg,Cat/1425.jpg,1425.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/9079.jpg,Cat/9079.jpg,9079.jpg,cat,200,200,JPEG,RGB,True,
../data/raw/Cat/8367.jpg,Cat/8367.jpg,8367.jpg,cat,350,349,JPEG,RGB,True,
../data/raw/Cat/7054.jpg,Cat/7054.jpg,7054.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/11775.jpg,Cat/11775.jpg,11775.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/3232.jpg,Cat/3232.jpg,3232.jpg,cat,352,500,JPEG,RGB,True,
../data/raw/Cat/5643.jpg,Cat/5643.jpg,5643.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/11761.jpg,Cat/11761.jpg,11761.jpg,cat,193,230,JPEG,RGB,True,
../data/raw/Cat/9.jpg,Cat/9.jpg,9.jpg,cat,320,426,JPEG,RGB,True,
../data/raw/Cat/3226.jpg,Cat/3226.jpg,3226.jpg,cat,250,231,JPEG,RGB,True,
../data/raw/Cat/4549.jpg,Cat/4549.jpg,4549.jpg,cat,375,500,JPEG,RGB,True,
../data/raw/Cat/5657.jpg,Cat/5657.jpg,5657.jpg,cat,250,250,JPEG,RGB,True,
../data/raw/Cat/2138.jpg,Cat/2138.jpg,2138.jpg,cat,300,178,JPEG,RGB,True,
../data/raw/Cat/1431.jpg,Cat/1431.jpg,1431.jpg,cat,500,375,JPEG,RGB,True,
../data/raw/Cat/8373.jpg,Cat/8373.jpg,8373.jpg,cat,320,153,JPEG,RGB,True,
../data/raw/Cat/7040.jpg,Cat/7040.jpg,7040.jpg,cat,342,480,JPEG,RGB,True,
../data/raw/Cat/12268.jpg,Cat/12268.jpg,12268.jpg,cat,250,250,JPEG,RGB,True,
../data/raw/Cat/8415.jpg,Cat/8415.jpg,8415.jpg,cat,300,210,BMP,RGB,True,
../data/raw/Cat/7726.jpg,Cat/7726.jpg,7726.jpg,cat,500,278,JPEG,RGB,True,
../data/raw/Cat/6438.jpg,Cat/6438.jpg,6438.jpg,cat,360,480,JPEG,RGB,True,
../data/raw/Cat/1357.jpg,Cat/1357.jpg,1357.jpg,cat,200,200,JPEG,RGB,True,
../data/raw/Cat/10319.jpg,Cat/10319.jpg,10319.jpg,cat,240,210,JPEG,RGB,True,
